message,class
  ตู้ หู บุฟเฟ่ต์ ทุเรียน ผลไม้ ไทย !!  Thailand Amazing Durian Fruit Fest 2017  นา นที หน. .. เทศกาล ทุเรียน ผลไม้ ไทย ไฮไลท์ บุฟเฟ่ต์ ผลไม้ อั้น แห ล่ะ ค่า หนำใจ  ทุเรียน หมอนทอง ต้องห้าม พลาด เด็ดขาด มังคุด มะม่วง เงาะ ลิ้นจี่ มาย มาย ยังมี เมนู คลาย ร้อน ไอศครีม กะทิ ข้าวเหนียว มะม่วง มะพร้าว น้ำหอม งาน อิ่มหนำ แน่นอน   วันสุดท้าย โปรโมชั่น ราคา พิเศษ ปกติ 499.  399. ท่าน  รีบ 👉🏻 ซื้อ บัตร >> 👉🏻 สอบถาม >> Facebook  ปัก หมุด รอ แล้วไป เจอกัน ..  กรุงเทพฯ  ลาน กิจกรรม เซ็นทรัลเวิลด์ สแควร์ เอ วันที่ 24  31 พฤษภาคม 2560 เชียงใหม่  ลาน กิจกรรม หน้า ศูนย์การค้า เซ็นทรัล เฟสติวัล เชียงใหม่ วันที่   13 มิถุนายน 2560 ภูเก็ต  ลาน กิจกรรม หน้า เซ็นทรัล เฟสติวัล ภูเก็ต วันที่ 28 มิถุนายน 2560   กรกฎาคม 2560,punpromotion.csv
  บ้าน สวย ด้วยมือ !!   Index Living Mall  ฟังก์ชั่น จัดเก็บ บ้าน คร่า ชั้นวางของ กล่อง อเนกประสงค์ โต๊ะ ใส่ นิตยสาร เครื่องครัว  ดีไซน์ เก๋ ราคา พิเศษ ห้าม พลาด 👉🏻 รายละเอียด   STORAGE  FUNCTION  อินเด็กซ์ ลิ วิ่ง มอลล์ สาขา    24 พ.ค. 60,punpromotion.csv
  ช้อป 11 !!!  ว... ซื้อ สินค้า ยู นิ ลี เวอร์ ซื้อ  ชิ้น แลก ซื้อ Lux Comfort ลด 50  ตุน ตุน คุ๊ณณณ ยังมี สิทธิ เล่น Mini game ลุ้น ของรางวัล สาวก Gudetama พลาด เชียว 👉🏻 สนุก >>  11 สาขา    25 พ.ค. 60,punpromotion.csv
  Shopee ส่วนลด บอ กก !!!  สิ้นเดือน จา ยย ขา ช้อป แอด shopeeTH  LINE ข้อความ พิมพ์ SHOPEEPP รหัส ส่วนลด 75. สำหรับ 300 คน น้า รีบ แอด โลด ดด  แอพ ร้านค้า บ้าน ช้อป แถม ส่วนลด เพียบ ฟรี รอ ล่ะ ช้อป ยย  คลิก ลิงค์ แอด,punpromotion.csv
  ฮัลโหล จุ งกิ !!!  11 Street  Day  Brand 30  30 แบรนด์ ลด 70  ขา ช้อป ปลื้ม ม. ..ลด มันส์ แถม แจก คูปอง ลด น่าสนใจ เลือก ดู เล้ย ยย  ช้อป >>    30 เม.ย. 60  Call Center 02 088 0011,punpromotion.csv
  ละลานตา เฟอร์นิเจอร์ หลาก ดีไซน์ !!!  28 เม.ย. ปัก หมุด รอ Index Living Mall พระราม  แลนด์ มาร์ค เฟอร์นิเจอร์ ดีไซน์ จุดหมาย คนเมือง ตกแต่ง บ้าน ร้านกาแฟ ร้านอาหาร สิ่งอำนวยความสะดวก  กิจกรรม ดี ติดตาม เพียบ น้า 👉🏻 รายละเอียด >>>  Grand Opening RAMA  Index Living Mall RAMA  28 เม.ย.  24 พ.ค. 60,punpromotion.csv
  คุ้มค่า ลงทุน !!!  Pasaya อี กล้า ววว ลด กระหน่ำ 80 อะ รร ผ้าปูที่นอน นุ่ม ลื่น เย็น 650 เส้นด้าย รีบ ราคา เริ่มต้น 1958.  PASAYA Warehouse Clearance ลด 80  Factory Outlet สาขา สาทร ราชบุรี แม่ กลอง    30 เม.ย. 60,punpromotion.csv
  ช้อป หยุด หมี่ ต้ม !!!  โอ้โห weekly deals อีกแล้ว ค่า ท่าน โชมมม ชาย หญิง  เด็กเล็ก ราคา ดี๊ ดี ย์ แอบ กระซิบ เสื้อผ้า เริ่มต้น 250.  แอ เซ เซ รี่ เริ่มต้น 100. ปล. สินค้า เปลี่ยนไป น้า รีบด่วน   This week deals   สาขา,punpromotion.csv
"  ร้อน แดด  !!!  King Power See You Soon Sale ลด 70  ลด ส่งท้าย แรง โฉมใหม่  70  ช้อป แบรนด์ เนม คุ้ม แถม โปร  ฟรี Gift Voucher 3,000. ช้อป สินค้า ราคา ปกติ 10,000.  ฟรี กระเป๋าเดินทาง Benetton ช้อป 30,000.   ใบเสร็จ  แนะนำ กระเป๋า แว่นตา สอง อันนี้ ลด หนัก สินค้า รุ่น จำนวน จำกัด  King Power ซอย รางน้ำ    25 เม.ย. 60  !!)",punpromotion.csv
"  หนี ร้อน ช้อป !!!  ช้อป ปุ๊บ แลก ปั๊บ กิน ดื่ม ช้อป เดอะ ไนน์  Special gift ชิค ช้อป 3,000. ขึ้นไป แล กรับ กระเป๋า ผ้า ราคา 499. ช้อป 5,000. ขึ้นไป แล กรับ ผ้า ปู ชายหาด ราคา 799. ช้อป 7,000. ขึ้นไป แล กรับ เสื่อ พับ ชายหาด มูลค่า 999.  The Nine Summer Fest 2017 เดอะ ไนน์ เซ็นเตอร์ พระราม    10 พ.ค. 60",punpromotion.csv
  เคลียร์ แล้ นนนน !!!  ลด 90 น๊าา เสื้อ ป้า แว่นตา รองเท้า เครื่องครัว เครื่อง นอน ของเล่น กระเป๋า คส อ.  เก ืบ ยยย  Central Clearance Sale ลด 90  ชั้น  The Event Hall เซ็นทรัล ชิด ลม BTS ชิด ลม     พ.ค. 60,punpromotion.csv
  เป๋า าาา !!!  เหมือน โปร  60 บาท น่ารัก เหมือนกัน นะเนี่ย สอย หลายอย่าง  Just Buy เริ่มต้น 60 บาท  โรบินสัน  เม กา บางนา,punpromotion.csv
"  ดีไซน์ ไร้ ขอบ เน็ต ไร้ขีดจำกัด !!  เป็นเจ้าของ สมาร์ท โฟน ล้ำ ปี Samsung Galaxy   Galaxy   TrueMove  ราคา พิเศษ  ส่วนลด ค่า เครื่อง 8,000.  ย้าย ค่าย ทรูมูฟ เอช ลด ค่า เครื่อง 1,000.  เล่น เน็ต  Unlimited อั้น ลด สปีด  300 Mbps   ปี ฟรี !! บัตร ทรู แบล็ค การ์ด  พิเศษ !! สำหรับ ลูกค้า ทรู แบล็ค การ์ด ลด 50 เริ่มต้น 13,950.  สมนาคุณ Samsung  6,950 บาท !!  จอง 17 23 เม.ย. 60  จอง ",punpromotion.csv
   อันตราย !!!  Collon ซื้อ  แถม   กิน หยุด ยยย TT .... น้ำหนัก อุตส่าห์ ลด ..  11 สาขา    19 เม.ย. 60,punpromotion.csv
  ฟินเฟ่อร์ สงกรานต์ The  Card Gifts !!  ฟิน ฟรี เซ็ต เพ รท เซ ลออ ริ จิ นัล เสิร์ฟ น้ำ เลมอน เนด จำกัด 250 สิทธิ์ อด นา จา ดอกจัน ตัว สิทธิพิเศษ สำหรับ สมาชิก The  Card   สมัคร สมาชิก ฟรี ออนไลน์  เซ็นทรัลเวิลด์  เซ็นทรัลพลาซา  เซ็นทรัล เฟสติวัล 29 สาขา ทั่วประเทศ ยกเว้น เซ็นทรัล เฟสติวัล สมุย  13  16 เม.ย. 60,punpromotion.csv
   อั้น ลด สปีด !!!  AIS เต็ม ฝุดๆ หายห่วง เรื่อง เน็ต เริ่มต้น 899. เดือน เบอร์ ย้าย ค่าย เบอร์ เดิม  คู้ ณณ.. ดู หนัง ดู ซีรีส์ ฮอลลีวูด ช่อง HBO FOX Sports Warner อี 100 ช่อง ราคา 299. ปกติ 399. อันนี้ แอด สตรีม ภาพ จอ เนียน ภาพ คมชัด  แพ็กเกจ เสริม ลูกค้า AIS ร่วมกับ แพ็กเกจ  Max Speed Unlimited ดู เพลิน สะดุด 👉🏻 รายละเอียด >>  AIS  Max Speed Unlimited    31 พ.ค. 60,punpromotion.csv
  หวาน นุ่ม มิ้น ลิ้น !!  Soft serve ชา ไทย ชาต รามือ ลดเหลือ 45. ราคา ปกติ 55.  รร ร. .. ไอ เท็ม เด็ด แก้ ร้อน ฝาก ไอศครีม ชา ไทย รส เข้มข้น ชาต รามือ ดี ย์ อ่ะ รสชาติ ชา ไทย แท้ๆ กลมกล่อม ฝุดๆ โดน  ปล. ชา ไทย Soft Serve ตอนนี้  น้า สาขา ทยอย ค่า สาขา สนามบิน ดอนเมือง Terminal 21 เซ็นทรัล ปิ่น เกล้า เซ็นทรัล แอร์ พอร์ต เชียงใหม่ ฟิวเจอร์ พาร์ค รังสิต  ,punpromotion.csv
  ไว ยย !!!  Uniqlo เสื้อยืด ซู พี คอ ตอน ลด 100 บาท  ขอโทษ วันสุดท้าย แถว รีบ เสื้อ รุ่น ใส่ ตัว 290.  390. !!  Uniqlo สาขา     เม.ย. 60,punpromotion.csv
  เอ้า ไอติม ฟรี  ลูก !!!  สั่ง เมนู แมง โก้ รี โอ  Swensen    ลูก คุ้ม สาขา สาขา  Swensen เซ็นทรัล พลาซ่า เซ็นทรัลเวิลด์ เซ็นทรัล เฟสติวัล สาขา    15 เม.ย. 60,punpromotion.csv
   AIS SIM Fly !!  AIS SIM Fly แพ็ก เอเชีย ออสเตรเลีย เน็ต Non-Stop เต็ม สปีด จุใจ เดิม  GB  GB ใช้งาน   ราคา เดิม 399. ใช้ได้ 14 ประเทศ ฮิต ญี่ปุ่น เกาหลีใต้ ไต้หวัน ฮ่องกง มาเก๊า มาเลเซีย สิงค์โปร์ พม่า อินเดีย เนปาล ออสเตรเลีย ลาว กัมพูชา ฟิลิปปินส์ วันหยุด แบบนี้ ทริป ต่างประเทศ เล่น เน็ต คุ้ม เล๊ย ยังมี AIS SIM Fly แพ็ก ยุโรป อเมริกา เอาใจ คน เดินทางไกล ป.ล. สำหรับ ลูกค้า ซื้อ SIM Fly เอเชีย ออสเตรเลีย ใช้งาน อัพเกรด GB อัตโนมัติ ใช้งาน ซิม  AIS SIM fly เอเชีย ออสเตรเลีย ซิม โรม มิ่ง ประหยัด  AIS Shop สาขา  AIS Online Store  รายละเอียด >>,punpromotion.csv
